Time, sus_pos_ref, sus_pos, sus_vel, sus_torque, steer_pos_ref, steer_pos, steer_vel, steer_torque, drive_vel_ref, drive_pos, drive_vel, drive_torque slip_ratio, grf_x, grf_y, grf_z, grt_x, grt_y, grt_z 
5.405,0,-4.55306e-05,-2.09988e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.82807,1.16428,34.9705,0.00844506,-1.71699,-60.2346,544.218,0,0,0
5.406,0,-4.55431e-05,-1.25734e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.82924,1.16437,34.937,0.00838458,-1.06488,48.2437,528.729,0,0,0
5.407,0,-4.55558e-05,-1.26232e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.8304,1.16424,34.9912,0.00828279,-0.972303,-54.6101,549.52,0,0,0
5.408,0,-4.55679e-05,-1.21821e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83156,1.16402,35.0819,0.00795727,-0.744244,52.5962,554.605,0,0,0
5.409,0,-4.55853e-05,-1.73389e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83273,1.1639,35.1305,0.00782999,-1.4844,-63.2761,565.817,0,0,0
5.41,0,-4.5607e-05,-2.16797e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83389,1.16376,35.193,0.00756006,-1.1643,54.3037,570.785,0,0,0
5.411,0,-4.56358e-05,-2.8883e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83506,1.16393,35.1277,0.0077263,-1.47301,-67.304,574.585,0,0,0
5.412,0,-4.56696e-05,-3.37345e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83622,1.16402,35.0915,0.00771675,-0.699308,55.2596,575.282,0,0,0
5.413,0,-4.57102e-05,-4.05808e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83738,1.16439,34.9496,0.00807392,-1.00498,-68.1944,576.377,0,0,0
5.414,0,-4.57544e-05,-4.42402e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83855,1.16448,34.9147,0.00807513,-0.0036021,55.9611,574.327,0,0,0
5.415,0,-4.58036e-05,-4.92166e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.83971,1.16483,34.7772,0.0084327,-0.653253,-68.1138,573.307,0,0,0
5.416,0,-4.58546e-05,-5.09749e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84088,1.16475,34.8131,0.00831088,-0.0963938,55.1518,570.924,0,0,0
5.417,0,-4.59082e-05,-5.36641e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84204,1.16502,34.7079,0.0086271,-1.0147,-67.8093,568.356,0,0,0
5.418,0,-4.59607e-05,-5.2425e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84321,1.16517,34.6498,0.00873165,-0.319555,52.8096,562.935,0,0,0
5.419,0,-4.60127e-05,-5.20741e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84437,1.1656,34.4791,0.00922445,-0.989592,-67.1619,559.937,0,0,0
5.42,0,-4.60608e-05,-4.80324e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84554,1.16566,34.4578,0.00925681,-0.0501515,49.5668,554.349,0,0,0
5.421,0,-4.61058e-05,-4.50087e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84671,1.16596,34.3438,0.00964128,-0.91342,-66.2488,551.438,0,0,0
5.422,0,-4.61444e-05,-3.86628e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84787,1.16591,34.3656,0.00961679,-0.060989,46.3147,546.465,0,0,0
5.423,0,-4.61784e-05,-3.39459e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.84904,1.16618,34.2606,0.00997094,-1.05911,-65.3724,544.805,0,0,0
5.424,0,-4.62049e-05,-2.64737e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.8502,1.16617,34.2679,0.00999016,-0.345054,44.1284,541.33,0,0,0
5.425,0,-4.62288e-05,-2.38854e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85137,1.16693,33.9649,0.010812,-1.60659,-66.2521,550.087,0,0,0
5.426,0,-4.62469e-05,-1.81487e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85254,1.16696,33.9565,0.0108805,0.325948,49.0351,545.637,0,0,0
5.427,0,-4.62612e-05,-1.42808e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85371,1.16692,33.9752,0.0109579,-0.394895,-66.0437,544.587,0,0,0
5.428,0,-4.62691e-05,-7.95619e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85487,1.1667,34.0651,0.0107533,-0.207044,46.5548,541.778,0,0,0
5.429,0,-4.62732e-05,-4.08047e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85604,1.16676,34.0426,0.0109125,-0.868403,-65.5568,542.666,0,0,0
5.43,0,-4.62717e-05,1.53116e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85721,1.16674,34.0542,0.010897,-0.645018,45.474,542.136,0,0,0
5.431,0,-4.62724e-05,-7.16e-07,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85837,1.16781,33.6309,0.0119295,-2.75874,-68.0856,560.725,0,0,0
5.432,0,-4.62723e-05,8.47037e-08,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.85954,1.16785,33.6164,0.0119778,-0.327881,58.9836,557.398,0,0,0
5.433,0,-4.62724e-05,-5.71648e-08,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86071,1.16742,33.7904,0.0117258,-0.659775,-65.9392,553.954,0,0,0
5.434,0,-4.62707e-05,1.6623e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86188,1.16721,33.8773,0.0115604,-1.65248,54.1523,554.009,0,0,0
5.435,0,-4.62672e-05,3.56487e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86304,1.16764,33.7068,0.0120482,-1.06986,-66.0041,546.729,0,0,0
5.436,0,-4.62613e-05,5.89899e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86421,1.16764,33.7118,0.0120397,-1.39928,48.7816,551.154,0,0,0
5.437,0,-4.62554e-05,5.83093e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86538,1.16724,33.8728,0.0117896,-0.408901,-64.9397,551.999,0,0,0
5.438,0,-4.62474e-05,7.97691e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86655,1.16735,33.8321,0.0118822,-1.86378,50.5498,551.367,0,0,0
5.439,0,-4.62405e-05,6.89738e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86771,1.16699,33.9791,0.0117075,-0.628565,-65.6513,555.097,0,0,0
5.44,0,-4.62324e-05,8.13885e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.86888,1.16712,33.9297,0.0118335,-2.18634,51.8845,554.096,0,0,0
5.441,0,-4.62216e-05,1.08043e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87005,1.16745,33.7994,0.0122143,-2.31342,-63.7831,542.289,0,0,0
5.442,0,-4.62065e-05,1.51047e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87121,1.16789,33.6262,0.0125589,-2.82594,49.3621,542.737,0,0,0
5.443,0,-4.61902e-05,1.62499e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87238,1.1673,33.8626,0.0120992,-0.730348,-63.0058,545.423,0,0,0
5.444,0,-4.61719e-05,1.8339e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87355,1.16696,34.0028,0.0117531,-2.99222,50.1369,548.124,0,0,0
5.445,0,-4.6154e-05,1.79189e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87472,1.16668,34.116,0.0115544,-1.81242,-63.0952,548.79,0,0,0
5.446,0,-4.61321e-05,2.18538e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87588,1.16694,34.015,0.011734,-2.67871,49.4911,540.94,0,0,0
5.447,0,-4.6112e-05,2.01217e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87705,1.16679,34.0798,0.0116178,-1.61771,-61.3802,551.533,0,0,0
5.448,0,-4.60916e-05,2.03868e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87822,1.16699,34.0012,0.0117227,-2.90888,51.5044,551.629,0,0,0
5.449,0,-4.60735e-05,1.81517e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.87938,1.16686,34.0568,0.0116295,-1.14757,-64.3147,552.431,0,0,0
5.45,0,-4.60554e-05,1.80932e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88055,1.16716,33.939,0.0118426,-2.61897,50.9424,552.402,0,0,0
5.451,0,-4.60395e-05,1.59102e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88172,1.16711,33.9629,0.0118368,-0.847719,-64.5794,552.15,0,0,0
5.452,0,-4.60239e-05,1.55994e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88288,1.16733,33.8777,0.0119383,-1.99171,51.5037,552.854,0,0,0
5.453,0,-4.60105e-05,1.34045e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88405,1.16686,34.0658,0.0114961,-0.232565,-64.1324,551.887,0,0,0
5.454,0,-4.59983e-05,1.22159e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88522,1.16642,34.2453,0.010979,-2.18654,51.7958,555.402,0,0,0
5.455,0,-4.59887e-05,9.59587e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88638,1.16626,34.312,0.0108683,-1.89356,-63.1296,553.804,0,0,0
5.456,0,-4.59795e-05,9.16647e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88755,1.16685,34.0771,0.0113488,-3.24943,52.4093,553.703,0,0,0
5.457,0,-4.59725e-05,6.97633e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88872,1.16693,34.0487,0.0114874,-1.29278,-62.4573,552.69,0,0,0
5.458,0,-4.59652e-05,7.29184e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.88989,1.16709,33.989,0.0116136,-2.27005,53.2744,551.976,0,0,0
5.459,0,-4.59595e-05,5.69016e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89105,1.16658,34.1959,0.0112833,-0.882881,-61.7141,551.529,0,0,0
5.46,0,-4.59534e-05,6.16759e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89222,1.16635,34.2882,0.0110947,-2.65287,53.8466,552.213,0,0,0
5.461,0,-4.5948e-05,5.38265e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89338,1.16617,34.3636,0.0110406,-1.66938,-60.5595,549.673,0,0,0
5.462,0,-4.59412e-05,6.82532e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89455,1.16653,34.2243,0.0113284,-2.76557,54.4516,549.634,0,0,0
5.463,0,-4.59359e-05,5.29453e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89572,1.16599,34.4419,0.0109567,-1.19379,-59.0894,552.572,0,0,0
5.464,0,-4.59301e-05,5.71625e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89688,1.16582,34.514,0.0108181,-2.64856,56.5448,553.508,0,0,0
5.465,0,-4.59262e-05,3.95621e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89805,1.16557,34.6136,0.0107214,-2.22346,-57.8303,554.324,0,0,0
5.466,0,-4.59204e-05,5.82269e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.89921,1.16605,34.4263,0.0111041,-2.07717,59.0314,549.511,0,0,0
5.467,0,-4.59178e-05,2.59838e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90038,1.16619,34.3739,0.011298,-0.81496,-59.054,559.326,0,0,0
5.468,0,-4.59168e-05,9.77504e-07,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90155,1.16597,34.4642,0.011073,-0.96358,62.0491,561.36,0,0,0
5.469,0,-4.59184e-05,-1.56815e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90271,1.16583,34.5197,0.0110725,-1.4016,-56.2866,558.543,0,0,0
5.47,0,-4.59178e-05,5.19179e-07,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90388,1.16609,34.4199,0.0113056,-0.438555,63.3817,550.595,0,0,0
5.471,0,-4.59164e-05,1.39166e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90504,1.16605,34.4384,0.0113988,-0.326663,-54.065,547.895,0,0,0
5.472,0,-4.59123e-05,4.15338e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90621,1.16582,34.5326,0.0112121,0.0873907,62.1664,547.829,0,0,0
5.473,0,-4.59066e-05,5.64622e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90738,1.16593,34.4935,0.011434,-0.94247,-52.2235,545.285,0,0,0
5.474,0,-4.58979e-05,8.76514e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90854,1.16581,34.5438,0.0113501,0.200073,62.8423,545.739,0,0,0
5.475,0,-4.58875e-05,1.03982e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.90971,1.16596,34.4873,0.0116131,-0.857406,-50.748,543.709,0,0,0
5.476,0,-4.58735e-05,1.39387e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91087,1.16581,34.5495,0.011499,0.481689,63.3025,543.087,0,0,0
5.477,0,-4.58569e-05,1.66195e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91204,1.16628,34.3652,0.0120087,-1.08361,-49.2859,538.681,0,0,0
5.478,0,-4.5836e-05,2.09344e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91321,1.16624,34.3841,0.0119772,0.976914,63.0986,538.96,0,0,0
5.479,0,-4.58128e-05,2.3211e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91437,1.16641,34.317,0.0122028,-0.594984,-49.106,537.905,0,0,0
5.48,0,-4.57861e-05,2.66438e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91554,1.16618,34.4129,0.011924,1.04343,63.1394,539.269,0,0,0
5.481,0,-4.57607e-05,2.54501e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9167,1.16594,34.5109,0.0117555,-1.18473,-50.4512,546.839,0,0,0
5.482,0,-4.5735e-05,2.56623e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91787,1.16559,34.6548,0.0113877,-0.108355,65.0765,548.429,0,0,0
5.483,0,-4.57113e-05,2.37688e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.91904,1.16605,34.4717,0.0118486,-2.14378,-50.2464,548.43,0,0,0
5.484,0,-4.56873e-05,2.3925e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9202,1.16626,34.3907,0.0119579,-0.286517,64.3871,547.805,0,0,0
5.485,0,-4.5663e-05,2.43197e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92137,1.16698,34.1033,0.0126243,-0.81549,-52.5883,540.027,0,0,0
5.486,0,-4.56359e-05,2.70777e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92254,1.16724,34.0034,0.0127657,0.587733,62.0442,538.107,0,0,0
5.487,0,-4.56079e-05,2.80715e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9237,1.16723,34.0096,0.012791,0.266793,-55.8474,536.361,0,0,0
5.488,0,-4.55764e-05,3.14178e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92487,1.16721,34.0192,0.0126814,0.126081,62.3772,534.509,0,0,0
5.489,0,-4.55452e-05,3.12594e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92604,1.16704,34.0904,0.0125873,-1.13597,-55.4247,538.78,0,0,0
5.49,0,-4.5512e-05,3.31529e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92721,1.16697,34.1221,0.0124728,-1.01336,64.7941,538.342,0,0,0
5.491,0,-4.54807e-05,3.13364e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92837,1.16682,34.1866,0.0124061,-1.85123,-52.588,543.44,0,0,0
5.492,0,-4.54502e-05,3.05202e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.92954,1.16628,34.405,0.0118898,-1.38948,64.2591,546.414,0,0,0
5.493,0,-4.54234e-05,2.67926e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9307,1.16608,34.4848,0.0118032,-2.74177,-55.0116,549.177,0,0,0
5.494,0,-4.53984e-05,2.4966e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.93187,1.16618,34.4491,0.0118401,-2.22384,63.8355,549.795,0,0,0
5.495,0,-4.53779e-05,2.05666e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.93304,1.1662,34.4445,0.0119288,-2.14498,-56.83,551.713,0,0,0
5.496,0,-4.53595e-05,1.83757e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9342,1.16616,34.4644,0.0118841,-1.5518,64.4122,551.874,0,0,0
5.497,0,-4.53452e-05,1.42615e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.93537,1.16625,34.4306,0.0120314,-1.74764,-56.3863,551.824,0,0,0
5.498,0,-4.53399e-05,5.3049e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.93653,1.16523,34.8387,0.011054,3.01159,66.3815,574.295,0,0,0
5.499,0,-4.5344e-05,-4.07886e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9377,1.16508,34.9038,0.0109162,0.583234,-59.4655,570.449,0,0,0
5.5,0,-4.53533e-05,-9.36121e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.93887,1.16573,34.6452,0.0114049,0.747902,66.0247,565.24,0,0,0
5.501,0,-4.53698e-05,-1.64537e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94003,1.16567,34.6731,0.0113788,2.19144,-57.4177,565.715,0,0,0
5.502,0,-4.53875e-05,-1.77162e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9412,1.16601,34.5395,0.0115852,2.77904,64.7322,554.195,0,0,0
5.503,0,-4.54082e-05,-2.06761e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94236,1.16588,34.592,0.0114819,3.09356,-56.0573,553.722,0,0,0
5.504,0,-4.54258e-05,-1.76328e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94353,1.16606,34.5226,0.0116112,2.34318,61.4642,540.986,0,0,0
5.505,0,-4.5446e-05,-2.01474e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9447,1.16612,34.503,0.0117648,0.345383,-47.5464,553.514,0,0,0
5.506,0,-4.5467e-05,-2.09964e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94586,1.16572,34.6662,0.0114257,1.15457,60.152,554.269,0,0,0
5.507,0,-4.5491e-05,-2.40065e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94703,1.16538,34.8046,0.0112691,-0.0391149,-55.47,555.387,0,0,0
5.508,0,-4.55186e-05,-2.75739e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94819,1.16649,34.3619,0.0122531,-1.67306,60.5946,564.143,0,0,0
5.509,0,-4.55498e-05,-3.1246e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.94936,1.16653,34.3494,0.0124072,1.17379,-55.6556,559.095,0,0,0
5.51,0,-4.55814e-05,-3.16055e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95052,1.16559,34.7273,0.0115659,1.80689,60.6838,555.185,0,0,0
5.511,0,-4.56159e-05,-3.44565e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95169,1.16523,34.8757,0.0113182,0.31116,-59.013,557.286,0,0,0
5.512,0,-4.56536e-05,-3.77001e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95286,1.16507,34.9421,0.0111565,-0.607048,59.5459,566.001,0,0,0
5.513,0,-4.56975e-05,-4.3953e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95402,1.16505,34.9542,0.0112266,-0.709652,-60.8712,570.295,0,0,0
5.514,0,-4.57425e-05,-4.50111e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95519,1.16542,34.806,0.0114933,0.786576,60.6738,561.434,0,0,0
5.515,0,-4.57923e-05,-4.97302e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95635,1.16541,34.8165,0.0115211,1.35835,-62.0662,567.549,0,0,0
5.516,0,-4.58453e-05,-5.30945e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95752,1.16472,35.0949,0.010883,1.1218,61.2729,571.248,0,0,0
5.517,0,-4.59024e-05,-5.70041e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95868,1.16423,35.2914,0.0105566,0.847043,-64.7479,567.699,0,0,0
5.518,0,-4.59599e-05,-5.75261e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.95984,1.16455,35.1675,0.0108171,-0.315883,55.3134,564.484,0,0,0
5.519,0,-4.60207e-05,-6.07899e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.96101,1.16487,35.0401,0.0111995,0.175993,-66.8297,567.942,0,0,0
5.52,0,-4.60765e-05,-5.58021e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.96217,1.16531,34.8689,0.0115368,2.21772,51.8742,548.282,0,0,0
5.521,0,-4.61326e-05,-5.61673e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.96334,1.16495,35.0167,0.0112614,2.1148,-66.1172,559.65,0,0,0
5.522,0,-4.61859e-05,-5.32847e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9645,1.16477,35.0921,0.011033,0.798119,48.0315,555.49,0,0,0
5.523,0,-4.62381e-05,-5.21397e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.96567,1.16481,35.0785,0.0111247,1.25771,-68.0074,555.78,0,0,0
5.524,0,-4.62882e-05,-5.01807e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.96683,1.16481,35.0815,0.0110726,-0.451434,47.2962,559.228,0,0,0
5.525,0,-4.63384e-05,-5.01431e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.968,1.16442,35.2377,0.0108414,0.375477,-66.3056,560.363,0,0,0
5.526,0,-4.63847e-05,-4.63374e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.96916,1.1646,35.171,0.0110254,-1.35263,52.4595,554.978,0,0,0
5.527,0,-4.6429e-05,-4.42934e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97033,1.16475,35.1109,0.0112442,-0.279778,-66.4175,554.401,0,0,0
5.528,0,-4.64678e-05,-3.88084e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97149,1.16503,35.0034,0.0114822,-1.07666,50.6695,549.226,0,0,0
5.529,0,-4.65031e-05,-3.52637e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97266,1.16489,35.0607,0.0114728,0.263971,-65.9261,549.004,0,0,0
5.53,0,-4.65321e-05,-2.90251e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97382,1.16469,35.1436,0.0113563,-1.02293,49.3369,546.099,0,0,0
5.531,0,-4.65569e-05,-2.4814e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97499,1.16443,35.2523,0.011319,-0.325939,-65.1073,546.492,0,0,0
5.532,0,-4.65746e-05,-1.77011e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97615,1.16462,35.1787,0.0115844,-1.64327,49.6119,542.574,0,0,0
5.533,0,-4.65886e-05,-1.39436e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97732,1.16417,35.3632,0.0113765,-0.0759448,-64.8978,546.515,0,0,0
5.534,0,-4.65936e-05,-4.99084e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97848,1.16436,35.2874,0.0116465,-0.5839,48.3302,534.819,0,0,0
5.535,0,-4.65937e-05,-1.25172e-07,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.97964,1.1639,35.4756,0.0114448,0.752074,-65.1815,540.761,0,0,0
5.536,0,-4.6587e-05,6.73054e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98081,1.16367,35.5709,0.0113248,-0.678041,45.6125,539.134,0,0,0
5.537,0,-4.65764e-05,1.05818e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98197,1.16351,35.6387,0.0113693,0.104606,-64.2006,541.894,0,0,0
5.538,0,-4.65599e-05,1.64893e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98313,1.1636,35.6038,0.0115252,-0.60054,49.5656,540.662,0,0,0
5.539,0,-4.65406e-05,1.92897e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9843,1.16353,35.6343,0.0116071,0.498039,-64.0605,543.402,0,0,0
5.54,0,-4.6517e-05,2.35981e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98546,1.16326,35.7458,0.0113816,-0.131516,52.0588,543.778,0,0,0
5.541,0,-4.64923e-05,2.46966e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98662,1.163,35.8537,0.0112437,0.016341,-64.3359,546.958,0,0,0
5.542,0,-4.64646e-05,2.77193e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98779,1.16306,35.832,0.0112722,-0.673388,52.9812,546.375,0,0,0
5.543,0,-4.64386e-05,2.60136e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.98895,1.16268,35.9877,0.0110295,-0.224936,-64.4943,554.642,0,0,0
5.544,0,-4.64129e-05,2.56929e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99011,1.16245,36.0819,0.0108262,-1.56907,57.1929,556.65,0,0,0
5.545,0,-4.63905e-05,2.24249e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99128,1.16235,36.1263,0.0108333,-1.20348,-63.6559,559.51,0,0,0
5.546,0,-4.63686e-05,2.18702e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99244,1.16255,36.0493,0.0109817,-1.64934,59.1691,557.402,0,0,0
5.547,0,-4.63499e-05,1.87301e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.9936,1.16256,36.0477,0.0110725,-0.588014,-63.8662,558.94,0,0,0
5.548,0,-4.63328e-05,1.70094e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99476,1.16202,36.2647,0.0105888,-1.05609,58.5565,561.212,0,0,0
5.549,0,-4.63199e-05,1.29557e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99592,1.16167,36.4097,0.0103712,-1.16216,-65.3153,562.063,0,0,0
5.55,0,-4.63082e-05,1.16499e-05,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99709,1.16174,36.3817,0.0103887,-1.55609,56.4044,559.95,0,0,0
5.551,0,-4.63002e-05,8.07279e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99825,1.16188,36.3287,0.0105305,-0.691134,-64.9973,560.648,0,0,0
5.552,0,-4.62933e-05,6.86763e-06,0,0,-1.07105e-12,-1.07105e-09,0,1.2,3.99941,1.162,36.2854,0.0105542,-0.59988,56.7741,560.031,0,0,0
