Time, sus_pos_ref, sus_pos, sus_vel, sus_torque, steer_pos_ref, steer_pos, steer_vel, steer_torque, drive_vel_ref, drive_pos, drive_vel, drive_torque slip_ratio, grf_x, grf_y, grf_z, grt_x, grt_y, grt_z 
4.774,0,-4.35319e-05,2.79316e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.09874,1.16196,33.6676,0.0122518,0.725656,26.2332,518.62,0,0,0
4.775,0,-4.35014e-05,3.04485e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.09991,1.16187,33.7065,0.0124127,-0.410004,-45.209,524.847,0,0,0
4.776,0,-4.34679e-05,3.35354e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10107,1.16181,33.7312,0.012491,-0.615891,27.6085,528.346,0,0,0
4.777,0,-4.34345e-05,3.34267e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10223,1.16182,33.7324,0.0126664,-0.616794,-47.4159,531.216,0,0,0
4.778,0,-4.34013e-05,3.31291e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10339,1.16163,33.8099,0.0125623,-0.383113,29.8937,537.973,0,0,0
4.779,0,-4.3367e-05,3.43683e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10455,1.16246,33.4831,0.0134278,-2.33477,-47.1813,525.543,0,0,0
4.78,0,-4.33295e-05,3.74294e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10572,1.16303,33.2585,0.0140071,-1.2897,33.1631,525.356,0,0,0
4.781,0,-4.32917e-05,3.78625e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10688,1.16295,33.2921,0.0141368,-0.341027,-46.6454,525.881,0,0,0
4.782,0,-4.32515e-05,4.01321e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.10804,1.16274,33.3801,0.0140216,-0.798248,34.4246,526.417,0,0,0
4.783,0,-4.32123e-05,3.92553e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1092,1.16236,33.5357,0.0138548,-0.570159,-46.6384,528.651,0,0,0
4.784,0,-4.31721e-05,4.02264e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11037,1.16234,33.5471,0.0139328,-1.18377,35.9467,529.165,0,0,0
4.785,0,-4.31272e-05,4.48964e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11153,1.1637,33.0054,0.0152813,-1.81808,-44.2455,508.861,0,0,0
4.786,0,-4.30761e-05,5.10779e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1127,1.16455,32.6673,0.0160387,-0.315273,37.4785,510.008,0,0,0
4.787,0,-4.30222e-05,5.39195e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11386,1.16424,32.7953,0.0158943,1.078,-39.7098,511.987,0,0,0
4.788,0,-4.29705e-05,5.16508e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11502,1.16325,33.193,0.0150851,1.18802,40.5484,534.745,0,0,0
4.789,0,-4.29242e-05,4.62714e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11619,1.16254,33.48,0.014574,1.16057,-49.2083,536.372,0,0,0
4.79,0,-4.2881e-05,4.32312e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11735,1.16286,33.3539,0.014842,-0.0644199,40.4001,536.884,0,0,0
4.791,0,-4.28435e-05,3.75214e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11851,1.16326,33.1975,0.0153227,1.35663,-49.548,537.289,0,0,0
4.792,0,-4.28094e-05,3.40925e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.11967,1.16334,33.1685,0.0153847,1.40203,41.6349,538.567,0,0,0
4.793,0,-4.27811e-05,2.83371e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12084,1.16316,33.2432,0.0153117,2.01941,-48.8564,538.485,0,0,0
4.794,0,-4.27554e-05,2.56488e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.122,1.16326,33.2047,0.0153621,1.39247,43.2611,537.344,0,0,0
4.795,0,-4.27347e-05,2.06668e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12316,1.16335,33.1735,0.0155075,2.18015,-48.6075,537.021,0,0,0
4.796,0,-4.27158e-05,1.89732e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12433,1.1636,33.0779,0.0156718,1.90724,43.7878,535.054,0,0,0
4.797,0,-4.27007e-05,1.51146e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12549,1.16368,33.0479,0.0157894,2.70899,-48.0136,534.622,0,0,0
4.798,0,-4.26861e-05,1.45232e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12666,1.16381,32.9966,0.0158107,2.56208,43.898,532.803,0,0,0
4.799,0,-4.26744e-05,1.17736e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12782,1.16383,32.9925,0.0158403,3.20658,-47.1892,532.3,0,0,0
4.8,0,-4.26624e-05,1.20033e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.12898,1.16397,32.9388,0.0158411,2.99069,44.3218,531.393,0,0,0
4.801,0,-4.26564e-05,5.92991e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13015,1.1638,33.0092,0.0156955,3.97301,-48.0733,544.263,0,0,0
4.802,0,-4.26523e-05,4.17806e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13131,1.16339,33.1783,0.0151871,4.25233,48.2113,539.699,0,0,0
4.803,0,-4.26516e-05,6.87224e-07,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13247,1.16316,33.2713,0.0149535,3.81716,-48.6561,537.986,0,0,0
4.804,0,-4.26513e-05,2.30614e-07,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13364,1.16303,33.3287,0.0147032,2.90439,44.4139,536.754,0,0,0
4.805,0,-4.26525e-05,-1.1799e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1348,1.16312,33.2951,0.0147374,2.9912,-45.8187,532.61,0,0,0
4.806,0,-4.26513e-05,1.25072e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13596,1.16355,33.1237,0.0149008,2.5856,44.113,528.804,0,0,0
4.807,0,-4.26482e-05,3.01572e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13713,1.16339,33.1912,0.0146165,5.22422,-43.2579,524.129,0,0,0
4.808,0,-4.26407e-05,7.56825e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13829,1.16342,33.1836,0.0143868,4.03187,43.8479,522.157,0,0,0
4.809,0,-4.26329e-05,7.76109e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.13945,1.1635,33.1531,0.0143743,3.39529,-40.7154,528.686,0,0,0
4.81,0,-4.26226e-05,1.03628e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14062,1.16368,33.0851,0.0143477,3.39776,42.1399,527.938,0,0,0
4.811,0,-4.26118e-05,1.07855e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14178,1.16364,33.1048,0.0142169,4.14892,-43.6078,527.115,0,0,0
4.812,0,-4.25988e-05,1.29372e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14294,1.16347,33.1769,0.0138767,3.65942,43.2362,528.777,0,0,0
4.813,0,-4.25858e-05,1.30541e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14411,1.16328,33.2549,0.0136996,3.94812,-42.1507,527.436,0,0,0
4.814,0,-4.25705e-05,1.53018e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14527,1.16348,33.1783,0.0137083,3.33369,44.1639,527.478,0,0,0
4.815,0,-4.25544e-05,1.60281e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14643,1.16316,33.3087,0.0133283,4.27461,-40.1204,525.983,0,0,0
4.816,0,-4.25348e-05,1.96209e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1476,1.16292,33.4066,0.0128434,3.58162,44.3864,521.431,0,0,0
4.817,0,-4.25119e-05,2.29678e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14876,1.16273,33.4841,0.0125741,3.48676,-32.6731,516.066,0,0,0
4.818,0,-4.24851e-05,2.67428e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.14992,1.16277,33.472,0.0125014,2.53985,46.0441,518.325,0,0,0
4.819,0,-4.24569e-05,2.82001e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15109,1.16292,33.4144,0.0126186,1.99096,-27.408,519.857,0,0,0
4.82,0,-4.24259e-05,3.10101e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15225,1.16307,33.3584,0.0125498,2.24505,44.8204,520.701,0,0,0
4.821,0,-4.2394e-05,3.19297e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15341,1.16321,33.3064,0.0125485,1.92826,-28.8359,520.644,0,0,0
4.822,0,-4.23596e-05,3.43702e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15458,1.16339,33.2354,0.0124656,1.86644,44.5051,521.163,0,0,0
4.823,0,-4.23248e-05,3.47618e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15574,1.16359,33.1581,0.0125274,1.53384,-30.0508,521.024,0,0,0
4.824,0,-4.22879e-05,3.69665e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1569,1.16379,33.0835,0.0124628,1.56578,44.4639,521.207,0,0,0
4.825,0,-4.22507e-05,3.71386e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15807,1.16394,33.0243,0.0124822,1.33303,-30.5541,520.712,0,0,0
4.826,0,-4.22114e-05,3.92986e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.15923,1.16409,32.9664,0.0123938,1.33321,44.4839,520.669,0,0,0
4.827,0,-4.21722e-05,3.92766e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1604,1.16422,32.9203,0.0124032,1.11385,-30.7644,520.079,0,0,0
4.828,0,-4.21311e-05,4.10748e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16156,1.16439,32.8552,0.0123532,1.10134,44.4743,520.68,0,0,0
4.829,0,-4.20907e-05,4.03721e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16272,1.16454,32.7975,0.0124614,0.944393,-31.0394,520.935,0,0,0
4.83,0,-4.20504e-05,4.03446e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16389,1.16416,32.9527,0.0120291,1.04668,44.8527,525.11,0,0,0
4.831,0,-4.20121e-05,3.82498e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16505,1.16401,33.0155,0.0119362,0.130814,-31.369,524.747,0,0,0
4.832,0,-4.19741e-05,3.80384e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16622,1.16425,32.922,0.0120895,-0.0159518,45.1994,524.916,0,0,0
4.833,0,-4.19381e-05,3.59358e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16738,1.16456,32.7983,0.0123857,0.0163712,-31.4218,524.771,0,0,0
4.834,0,-4.19023e-05,3.58251e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16855,1.16474,32.7296,0.0124054,0.451477,45.2503,525.03,0,0,0
4.835,0,-4.1869e-05,3.32847e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.16971,1.16455,32.8099,0.0122666,0.276519,-32.1321,526.124,0,0,0
4.836,0,-4.18362e-05,3.28654e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17087,1.16451,32.8267,0.0121954,-0.0928446,45.1702,525.982,0,0,0
4.837,0,-4.18066e-05,2.96055e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17204,1.16419,32.9606,0.0120556,-0.466681,-33.0094,527.838,0,0,0
4.838,0,-4.17787e-05,2.78244e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1732,1.16359,33.2035,0.011567,-0.883173,45.8633,530.637,0,0,0
4.839,0,-4.1754e-05,2.47362e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17437,1.16354,33.2263,0.0116875,-1.98716,-32.6927,527.722,0,0,0
4.84,0,-4.17296e-05,2.44273e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17553,1.16387,33.0965,0.0120405,-1.8336,45.3522,525.992,0,0,0
4.841,0,-4.17065e-05,2.30553e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17669,1.16421,32.9619,0.0125527,-1.82755,-31.1521,522.367,0,0,0
4.842,0,-4.16821e-05,2.44476e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17786,1.16426,32.9444,0.0126895,-1.19113,45.2066,520.091,0,0,0
4.843,0,-4.16575e-05,2.45593e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.17902,1.16428,32.9411,0.0129194,-1.65381,-29.0579,517.354,0,0,0
4.844,0,-4.16307e-05,2.67747e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18019,1.16415,32.9953,0.0128935,-0.895745,44.8897,516.513,0,0,0
4.845,0,-4.16037e-05,2.7027e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18135,1.16399,33.0631,0.0129466,-1.56899,-27.4774,516.107,0,0,0
4.846,0,-4.1572e-05,3.17338e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18251,1.16388,33.1111,0.012899,-0.0438863,44.2871,507.322,0,0,0
4.847,0,-4.15377e-05,3.42973e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18368,1.16382,33.1363,0.0129673,-0.708655,-28.6505,507.048,0,0,0
4.848,0,-4.14998e-05,3.78536e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18484,1.16346,33.2839,0.01265,-0.372112,41.8918,508.853,0,0,0
4.849,0,-4.14659e-05,3.39459e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18601,1.16467,32.8026,0.0138636,-3.72932,-29.8274,525.922,0,0,0
4.85,0,-4.14307e-05,3.51382e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18717,1.16415,33.0127,0.0134322,0.640405,46.4993,515.861,0,0,0
4.851,0,-4.13952e-05,3.55663e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.18833,1.16367,33.2076,0.0131005,-1.86228,-24.2574,511.938,0,0,0
4.852,0,-4.13573e-05,3.78753e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.1895,1.16337,33.3289,0.0127966,-1.17483,43.204,511.095,0,0,0
4.853,0,-4.13187e-05,3.85626e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19066,1.16382,33.1554,0.0132006,-2.66027,-24.813,509.172,0,0,0
4.854,0,-4.12777e-05,4.10635e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19183,1.16394,33.1101,0.0132106,-0.875672,42.4363,509.039,0,0,0
4.855,0,-4.12416e-05,3.60299e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19299,1.16552,32.4808,0.0146485,-4.96129,-26.9016,525.787,0,0,0
4.856,0,-4.12075e-05,3.41186e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19416,1.16587,32.3435,0.0148941,-1.27445,37.2293,522.131,0,0,0
4.857,0,-4.11759e-05,3.16046e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19532,1.16516,32.6282,0.0143141,-0.665677,-36.5532,517.27,0,0,0
4.858,0,-4.11437e-05,3.2194e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19649,1.16457,32.8682,0.0137107,-1.45145,42.433,514.116,0,0,0
4.859,0,-4.11126e-05,3.11002e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19765,1.16437,32.9515,0.0136653,-2.43071,-32.927,511.724,0,0,0
4.86,0,-4.10809e-05,3.16983e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19882,1.16372,33.2153,0.0131379,-1.52002,43.3465,513.096,0,0,0
4.861,0,-4.10507e-05,3.02254e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.19998,1.16319,33.4287,0.0127773,-2.93185,-27.674,512.748,0,0,0
4.862,0,-4.10192e-05,3.14613e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20114,1.16266,33.6424,0.0122865,-1.716,41.9186,511.166,0,0,0
4.863,0,-4.09888e-05,3.04573e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2023,1.16239,33.7539,0.0121994,-2.89467,-27.1744,510.942,0,0,0
4.864,0,-4.09578e-05,3.09812e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20347,1.16205,33.8937,0.01193,-1.88089,40.7282,512.752,0,0,0
4.865,0,-4.09286e-05,2.92562e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20463,1.16218,33.8423,0.0121882,-2.86352,-29.4323,513.259,0,0,0
4.866,0,-4.09e-05,2.85794e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20579,1.16182,33.9899,0.0118626,-1.73528,38.703,516.699,0,0,0
4.867,0,-4.08742e-05,2.57236e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20695,1.16165,34.0635,0.0118065,-2.34679,-32.5158,517.291,0,0,0
4.868,0,-4.08495e-05,2.47609e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20811,1.16171,34.0405,0.0118127,-2.1775,37.3489,518.108,0,0,0
4.869,0,-4.08282e-05,2.12892e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.20927,1.16193,33.9575,0.0120838,-2.08648,-34.948,519.549,0,0,0
4.87,0,-4.08084e-05,1.98422e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21044,1.16216,33.8664,0.0121944,-1.90284,37.1334,520.539,0,0,0
4.871,0,-4.07913e-05,1.70548e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2116,1.16215,33.8732,0.0122228,-0.808157,-35.9166,517.958,0,0,0
4.872,0,-4.07757e-05,1.5573e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21276,1.16235,33.7985,0.0123486,-1.63785,33.4215,520.946,0,0,0
4.873,0,-4.07654e-05,1.03403e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21392,1.16194,33.9636,0.0120614,-0.479011,-38.9539,526.285,0,0,0
4.874,0,-4.07583e-05,7.05196e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21509,1.16194,33.9692,0.0120188,-1.79107,35.2473,528.134,0,0,0
4.875,0,-4.07569e-05,1.42348e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21625,1.16188,33.9929,0.0120125,-0.773052,-39.8985,529.433,0,0,0
4.876,0,-4.07592e-05,-2.31949e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21741,1.16225,33.8487,0.0122495,-1.75617,35.5098,531.546,0,0,0
4.877,0,-4.07683e-05,-9.0738e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21857,1.16203,33.9425,0.0120798,-0.402205,-40.7943,535.653,0,0,0
4.878,0,-4.07817e-05,-1.3365e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.21973,1.16214,33.9006,0.012028,-1.70132,36.4194,536.539,0,0,0
4.879,0,-4.08016e-05,-1.99322e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2209,1.16214,33.9011,0.0120079,-0.564731,-42.3577,537.914,0,0,0
4.88,0,-4.08252e-05,-2.35789e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22206,1.16256,33.738,0.012192,-1.63765,36.6787,537.626,0,0,0
4.881,0,-4.08549e-05,-2.97064e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22322,1.16229,33.8492,0.0118527,0.0515774,-43.5359,539.708,0,0,0
4.882,0,-4.08881e-05,-3.32392e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22438,1.16223,33.8778,0.0116561,-1.80528,35.7042,540.192,0,0,0
4.883,0,-4.09266e-05,-3.84692e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22554,1.16205,33.9516,0.0114701,-0.483259,-45.0699,539.73,0,0,0
4.884,0,-4.09669e-05,-4.02972e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22671,1.16268,33.7029,0.0118655,-2.59082,33.9716,537.425,0,0,0
4.885,0,-4.10104e-05,-4.35308e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22787,1.16273,33.6855,0.0118057,-0.0323806,-45.6586,536.284,0,0,0
4.886,0,-4.10537e-05,-4.32577e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.22903,1.16324,33.4832,0.0121614,-2.26979,32.6775,532.891,0,0,0
4.887,0,-4.10985e-05,-4.4832e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2302,1.16303,33.5697,0.012039,0.29889,-46.6581,531.376,0,0,0
4.888,0,-4.11516e-05,-5.30909e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23136,1.16383,33.2539,0.012758,-3.64536,35.0064,561.567,0,0,0
4.889,0,-4.12144e-05,-6.27525e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23252,1.16192,34.0198,0.011137,4.21863,-57.0237,560.353,0,0,0
4.89,0,-4.12816e-05,-6.72259e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23368,1.16169,34.1159,0.0108683,-1.91333,19.5643,552.7,0,0,0
4.891,0,-4.13532e-05,-7.16315e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23485,1.16207,33.9665,0.0112523,0.225594,-51.5294,546.699,0,0,0
4.892,0,-4.14249e-05,-7.17006e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23601,1.16342,33.4298,0.0124163,-2.2666,17.8619,540.871,0,0,0
4.893,0,-4.1496e-05,-7.10541e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23717,1.16299,33.6032,0.0120336,3.41987,-50.4526,532.467,0,0,0
4.894,0,-4.15625e-05,-6.65766e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.23833,1.16193,34.0309,0.0109843,3.0595,8.671,527.463,0,0,0
4.895,0,-4.16271e-05,-6.45335e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2395,1.16233,33.8738,0.0113681,-0.350315,-46.8168,527.887,0,0,0
4.896,0,-4.16866e-05,-5.95508e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24066,1.16254,33.7934,0.0115273,1.94107,10.892,525.372,0,0,0
4.897,0,-4.1743e-05,-5.64042e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24182,1.16316,33.5477,0.0121126,0.508709,-47.0909,523.908,0,0,0
4.898,0,-4.17947e-05,-5.16969e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24298,1.16223,33.9248,0.0112367,3.53449,10.0192,525.903,0,0,0
4.899,0,-4.18413e-05,-4.65789e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24415,1.16292,33.649,0.0118753,-0.852316,-45.0783,517.219,0,0,0
4.9,0,-4.18817e-05,-4.03513e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24531,1.16283,33.6891,0.0117181,2.55587,10.3365,520.164,0,0,0
4.901,0,-4.1919e-05,-3.73756e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24647,1.16301,33.6187,0.011917,0.5509,-44.98,523.237,0,0,0
4.902,0,-4.19522e-05,-3.31655e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24764,1.16279,33.7113,0.0116571,1.58955,16.9981,526.474,0,0,0
4.903,0,-4.19836e-05,-3.13672e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2488,1.16292,33.6644,0.0117808,0.695685,-46.967,526.976,0,0,0
4.904,0,-4.2009e-05,-2.54523e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.24996,1.16343,33.4609,0.0121212,-0.201704,22.2927,521.052,0,0,0
4.905,0,-4.20303e-05,-2.12986e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25113,1.16386,33.2906,0.0125515,0.47857,-47.9527,518.543,0,0,0
4.906,0,-4.20468e-05,-1.64381e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25229,1.1634,33.4813,0.0120821,1.65099,21.6206,523.306,0,0,0
4.907,0,-4.20623e-05,-1.55366e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25345,1.16259,33.8076,0.0114415,0.606502,-47.1639,528.642,0,0,0
4.908,0,-4.20749e-05,-1.25651e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25461,1.16245,33.8665,0.0112528,-0.660918,25.6443,529.445,0,0,0
4.909,0,-4.20871e-05,-1.22862e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25578,1.1627,33.7668,0.0115438,-0.130959,-48.7523,530.357,0,0,0
4.91,0,-4.2097e-05,-9.8973e-06,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25694,1.16291,33.689,0.0116309,0.216818,28.2425,531.639,0,0,0
4.911,0,-4.21074e-05,-1.03574e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.2581,1.16298,33.6609,0.0117468,0.573686,-49.2831,533.155,0,0,0
4.912,0,-4.21177e-05,-1.03311e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.25927,1.16304,33.6398,0.0117357,-0.0304974,31.8166,539.625,0,0,0
4.913,0,-4.21318e-05,-1.40232e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26043,1.16298,33.6669,0.0117559,0.05957,-49.8999,544.107,0,0,0
4.914,0,-4.21472e-05,-1.54278e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26159,1.16299,33.6689,0.0116862,-0.0973819,37.1594,545.561,0,0,0
4.915,0,-4.2164e-05,-1.67822e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26276,1.16273,33.7756,0.011522,1.14842,-50.4331,537.977,0,0,0
4.916,0,-4.21803e-05,-1.63097e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26392,1.1624,33.9073,0.0112015,0.720465,40.1454,540.379,0,0,0
4.917,0,-4.21986e-05,-1.83629e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26508,1.16252,33.8637,0.0113863,0.197469,-48.89,540.58,0,0,0
4.918,0,-4.22166e-05,-1.79433e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26624,1.16272,33.786,0.0115032,0.631554,41.1073,541.04,0,0,0
4.919,0,-4.22364e-05,-1.97834e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26741,1.16294,33.7011,0.0117429,0.7663,-50.1052,540.484,0,0,0
4.92,0,-4.22585e-05,-2.21658e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26857,1.16222,33.993,0.0110473,0.251164,40.3501,550.773,0,0,0
4.921,0,-4.2281e-05,-2.24485e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.26973,1.1627,33.8059,0.0115286,-1.20375,-49.8311,536.135,0,0,0
4.922,0,-4.23014e-05,-2.03999e-05,0,0,-2.65884e-13,-2.65884e-10,0,1.2,3.27089,1.16318,33.6164,0.0118777,-0.218581,45.0445,536.971,0,0,0
